workflow,scheduler,policy,wave_id,op_id,mode,start_time,finish_time,duration,resource_units,frontier_width,dependency_ready_time,resource_wait,critical_path_operator,criticality,prefill_cost,decode_cost,local_tool_cost
mapreduce,fixed_worker_pool,fixed_worker_pool,0,O_expert_1,fixed,0.0,8.501999999999999,8.501999999999999,1,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,fixed_worker_pool,fixed_worker_pool,0,O_expert_2,fixed,0.0,8.166,8.166,1,4,0.0,0.0,False,1.0,6.816,1.35,0.0
mapreduce,fixed_worker_pool,fixed_worker_pool,0,O_expert_0,fixed,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
mapreduce,fixed_worker_pool,fixed_worker_pool,0,O_expert_3,fixed,0.0,7.92,7.92,1,4,0.0,0.0,False,1.0,6.618,1.302,0.0
mapreduce,fixed_worker_pool,fixed_worker_pool,1,O_summarizer,fixed,8.501999999999999,15.878,7.376,1,1,8.501999999999999,0.0,True,2.0,5.87,1.506,0.0
mapreduce,static_full_resource,static_full_resource,0,O_expert_1,parallel,0.0,8.501999999999999,8.501999999999999,1,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,static_full_resource,static_full_resource,0,O_expert_2,parallel,0.0,8.166,8.166,1,4,0.0,0.0,False,1.0,6.816,1.35,0.0
mapreduce,static_full_resource,static_full_resource,0,O_expert_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
mapreduce,static_full_resource,static_full_resource,0,O_expert_3,parallel,0.0,7.92,7.92,1,4,0.0,0.0,False,1.0,6.618,1.302,0.0
mapreduce,static_full_resource,static_full_resource,1,O_summarizer,parallel,8.501999999999999,15.878,7.376,1,1,8.501999999999999,0.0,True,2.0,5.87,1.506,0.0
mapreduce,always_parallel,always_parallel,0,O_expert_1,parallel,0.0,8.501999999999999,8.501999999999999,1,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,always_parallel,always_parallel,0,O_expert_2,parallel,0.0,8.166,8.166,1,4,0.0,0.0,False,1.0,6.816,1.35,0.0
mapreduce,always_parallel,always_parallel,0,O_expert_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
mapreduce,always_parallel,always_parallel,0,O_expert_3,parallel,0.0,7.92,7.92,1,4,0.0,0.0,False,1.0,6.618,1.302,0.0
mapreduce,always_parallel,always_parallel,1,O_summarizer,parallel,8.501999999999999,15.878,7.376,1,1,8.501999999999999,0.0,True,2.0,5.87,1.506,0.0
mapreduce,always_consolidated,always_consolidated,0,O_expert_1,consolidated,0.0,2.709078613367091,2.709078613367091,8,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,always_consolidated,always_consolidated,1,O_expert_2,consolidated,2.709078613367091,5.311094134039365,2.6020155206722735,8,3,0.0,2.709078613367091,False,1.0,6.816,1.35,0.0
mapreduce,always_consolidated,always_consolidated,2,O_expert_0,consolidated,5.311094134039365,7.904187730320404,2.593093596281039,8,2,0.0,5.311094134039365,False,1.0,6.890000000000001,1.248,0.0
mapreduce,always_consolidated,always_consolidated,3,O_expert_3,consolidated,7.904187730320404,10.427817772412542,2.523630042092139,8,1,0.0,7.904187730320404,False,1.0,6.618,1.302,0.0
mapreduce,always_consolidated,always_consolidated,4,O_summarizer,consolidated,10.427817772412542,12.778107569189261,2.3502897967767193,8,1,10.427817772412542,0.0,True,2.0,5.87,1.506,0.0
mapreduce,static_split_resource,static_split_resource,0,O_expert_1,split_consolidated,0.0,3.966323247022968,3.966323247022968,4,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,static_split_resource,static_split_resource,0,O_expert_2,split_parallel,0.0,8.166,8.166,1,4,0.0,0.0,False,1.0,6.816,1.35,0.0
mapreduce,static_split_resource,static_split_resource,0,O_expert_0,split_parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
mapreduce,static_split_resource,static_split_resource,0,O_expert_3,split_parallel,0.0,7.92,7.92,1,4,0.0,0.0,False,1.0,6.618,1.302,0.0
mapreduce,static_split_resource,static_split_resource,1,O_summarizer,split_consolidated,8.166,11.607025672787746,3.441025672787746,4,1,8.166,0.0,True,2.0,5.87,1.506,0.0
mapreduce,frontier_aware_morphing,frontier_aware_morphing,0,O_expert_1,parallel,0.0,8.501999999999999,8.501999999999999,1,4,0.0,0.0,True,1.0,6.792,1.71,0.0
mapreduce,frontier_aware_morphing,frontier_aware_morphing,0,O_expert_2,parallel,0.0,8.166,8.166,1,4,0.0,0.0,False,1.0,6.816,1.35,0.0
mapreduce,frontier_aware_morphing,frontier_aware_morphing,0,O_expert_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
mapreduce,frontier_aware_morphing,frontier_aware_morphing,0,O_expert_3,parallel,0.0,7.92,7.92,1,4,0.0,0.0,False,1.0,6.618,1.302,0.0
mapreduce,frontier_aware_morphing,frontier_aware_morphing,1,O_summarizer,consolidated_fast_lane,8.501999999999999,10.852289796776718,2.3502897967767193,8,1,8.501999999999999,0.0,True,2.0,5.87,1.506,0.0
debate,fixed_worker_pool,fixed_worker_pool,0,O_debate_r0_a1,fixed,0.0,10.501999999999999,10.501999999999999,1,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,fixed_worker_pool,fixed_worker_pool,0,O_debate_r0_a2,fixed,0.0,10.166,10.166,1,4,0.0,0.0,False,1.0,8.816,1.35,0.0
debate,fixed_worker_pool,fixed_worker_pool,0,O_debate_r0_a0,fixed,0.0,10.138,10.138,1,4,0.0,0.0,False,1.0,8.89,1.248,0.0
debate,fixed_worker_pool,fixed_worker_pool,0,O_debate_r0_a3,fixed,0.0,9.92,9.92,1,4,0.0,0.0,False,1.0,8.618,1.302,0.0
debate,fixed_worker_pool,fixed_worker_pool,1,O_transcript_r0,fixed,10.501999999999999,11.0695,0.5675,1,1,10.501999999999999,0.0,True,0.8,0.0,0.0,0.5675
debate,fixed_worker_pool,fixed_worker_pool,2,O_debate_r1_a1,fixed,11.0695,23.6275,12.558000000000002,1,4,11.0695,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,fixed_worker_pool,fixed_worker_pool,2,O_debate_r1_a0,fixed,11.0695,23.4995,12.430000000000001,1,4,11.0695,0.0,False,1.0,10.636000000000001,1.794,0.0
debate,fixed_worker_pool,fixed_worker_pool,2,O_debate_r1_a2,fixed,11.0695,22.9495,11.88,1,4,11.0695,0.0,False,1.0,10.746,1.1340000000000001,0.0
debate,fixed_worker_pool,fixed_worker_pool,2,O_debate_r1_a3,fixed,11.0695,22.8295,11.76,1,4,11.0695,0.0,False,1.0,10.644,1.116,0.0
debate,fixed_worker_pool,fixed_worker_pool,3,O_transcript_r1,fixed,23.6275,24.222,0.5945,1,1,23.6275,0.0,True,0.8,0.0,0.0,0.5945
debate,fixed_worker_pool,fixed_worker_pool,4,O_judge,fixed,24.222,31.85,7.628,1,1,24.222,0.0,True,2.2,5.978,1.6500000000000001,0.0
debate,static_full_resource,static_full_resource,0,O_debate_r0_a1,parallel,0.0,10.501999999999999,10.501999999999999,1,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,static_full_resource,static_full_resource,0,O_debate_r0_a2,parallel,0.0,10.166,10.166,1,4,0.0,0.0,False,1.0,8.816,1.35,0.0
debate,static_full_resource,static_full_resource,0,O_debate_r0_a0,parallel,0.0,10.138,10.138,1,4,0.0,0.0,False,1.0,8.89,1.248,0.0
debate,static_full_resource,static_full_resource,0,O_debate_r0_a3,parallel,0.0,9.92,9.92,1,4,0.0,0.0,False,1.0,8.618,1.302,0.0
debate,static_full_resource,static_full_resource,1,O_transcript_r0,parallel,10.501999999999999,11.0695,0.5675,1,1,10.501999999999999,0.0,True,0.8,0.0,0.0,0.5675
debate,static_full_resource,static_full_resource,2,O_debate_r1_a1,parallel,11.0695,23.6275,12.558000000000002,1,4,11.0695,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,static_full_resource,static_full_resource,2,O_debate_r1_a0,parallel,11.0695,23.4995,12.430000000000001,1,4,11.0695,0.0,False,1.0,10.636000000000001,1.794,0.0
debate,static_full_resource,static_full_resource,2,O_debate_r1_a2,parallel,11.0695,22.9495,11.88,1,4,11.0695,0.0,False,1.0,10.746,1.1340000000000001,0.0
debate,static_full_resource,static_full_resource,2,O_debate_r1_a3,parallel,11.0695,22.8295,11.76,1,4,11.0695,0.0,False,1.0,10.644,1.116,0.0
debate,static_full_resource,static_full_resource,3,O_transcript_r1,parallel,23.6275,24.222,0.5945,1,1,23.6275,0.0,True,0.8,0.0,0.0,0.5945
debate,static_full_resource,static_full_resource,4,O_judge,parallel,24.222,31.85,7.628,1,1,24.222,0.0,True,2.2,5.978,1.6500000000000001,0.0
debate,always_parallel,always_parallel,0,O_debate_r0_a1,parallel,0.0,10.501999999999999,10.501999999999999,1,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,always_parallel,always_parallel,0,O_debate_r0_a2,parallel,0.0,10.166,10.166,1,4,0.0,0.0,False,1.0,8.816,1.35,0.0
debate,always_parallel,always_parallel,0,O_debate_r0_a0,parallel,0.0,10.138,10.138,1,4,0.0,0.0,False,1.0,8.89,1.248,0.0
debate,always_parallel,always_parallel,0,O_debate_r0_a3,parallel,0.0,9.92,9.92,1,4,0.0,0.0,False,1.0,8.618,1.302,0.0
debate,always_parallel,always_parallel,1,O_transcript_r0,parallel,10.501999999999999,11.0695,0.5675,1,1,10.501999999999999,0.0,True,0.8,0.0,0.0,0.5675
debate,always_parallel,always_parallel,2,O_debate_r1_a1,parallel,11.0695,23.6275,12.558000000000002,1,4,11.0695,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,always_parallel,always_parallel,2,O_debate_r1_a0,parallel,11.0695,23.4995,12.430000000000001,1,4,11.0695,0.0,False,1.0,10.636000000000001,1.794,0.0
debate,always_parallel,always_parallel,2,O_debate_r1_a2,parallel,11.0695,22.9495,11.88,1,4,11.0695,0.0,False,1.0,10.746,1.1340000000000001,0.0
debate,always_parallel,always_parallel,2,O_debate_r1_a3,parallel,11.0695,22.8295,11.76,1,4,11.0695,0.0,False,1.0,10.644,1.116,0.0
debate,always_parallel,always_parallel,3,O_transcript_r1,parallel,23.6275,24.222,0.5945,1,1,23.6275,0.0,True,0.8,0.0,0.0,0.5945
debate,always_parallel,always_parallel,4,O_judge,parallel,24.222,31.85,7.628,1,1,24.222,0.0,True,2.2,5.978,1.6500000000000001,0.0
debate,always_consolidated,always_consolidated,0,O_debate_r0_a1,consolidated,0.0,3.3463589270267224,3.3463589270267224,8,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,always_consolidated,always_consolidated,1,O_debate_r0_a2,consolidated,3.3463589270267224,6.585654761358628,3.2392958343319047,8,3,0.0,3.3463589270267224,False,1.0,8.816,1.35,0.0
debate,always_consolidated,always_consolidated,2,O_debate_r0_a0,consolidated,6.585654761358628,9.816028671299296,3.2303739099406696,8,2,0.0,6.585654761358628,False,1.0,8.89,1.248,0.0
debate,always_consolidated,always_consolidated,3,O_debate_r0_a3,consolidated,9.816028671299296,12.976939027051067,3.16091035575177,8,1,0.0,9.816028671299296,False,1.0,8.618,1.302,0.0
debate,always_consolidated,always_consolidated,4,O_transcript_r0,consolidated,12.976939027051067,13.157767316051988,0.18082828900092032,8,1,12.976939027051067,0.0,True,0.8,0.0,0.0,0.5675
debate,always_consolidated,always_consolidated,5,O_debate_r1_a1,consolidated,13.157767316051988,17.15925040552081,4.001483089468824,8,4,13.157767316051988,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,always_consolidated,always_consolidated,6,O_debate_r1_a0,consolidated,17.15925040552081,21.11994755491542,3.9606971493946075,8,3,13.157767316051988,4.001483089468824,False,1.0,10.636000000000001,1.794,0.0
debate,always_consolidated,always_consolidated,7,O_debate_r1_a2,consolidated,21.11994755491542,24.90539261805363,3.7854450631382086,8,2,13.157767316051988,7.962180238863432,False,1.0,10.746,1.1340000000000001,0.0
debate,always_consolidated,always_consolidated,8,O_debate_r1_a3,consolidated,24.90539261805363,28.65260086237226,3.7472082443186303,8,1,13.157767316051988,11.74762530200164,False,1.0,10.644,1.116,0.0
debate,always_consolidated,always_consolidated,9,O_transcript_r1,consolidated,28.65260086237226,28.842032435607585,0.18943157323532533,8,1,28.65260086237226,0.0,True,0.8,0.0,0.0,0.5945
debate,always_consolidated,always_consolidated,10,O_judge,consolidated,28.842032435607585,31.272619551905418,2.4305871162978328,8,1,28.842032435607585,0.0,True,2.2,5.978,1.6500000000000001,0.0
debate,static_split_resource,static_split_resource,0,O_debate_r0_a1,split_consolidated,0.0,4.8993562385597755,4.8993562385597755,4,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,static_split_resource,static_split_resource,0,O_debate_r0_a2,split_parallel,0.0,10.166,10.166,1,4,0.0,0.0,False,1.0,8.816,1.35,0.0
debate,static_split_resource,static_split_resource,0,O_debate_r0_a0,split_parallel,0.0,10.138,10.138,1,4,0.0,0.0,False,1.0,8.89,1.248,0.0
debate,static_split_resource,static_split_resource,0,O_debate_r0_a3,split_parallel,0.0,9.92,9.92,1,4,0.0,0.0,False,1.0,8.618,1.302,0.0
debate,static_split_resource,static_split_resource,1,O_transcript_r0,split_consolidated,10.166,10.430748111348569,0.2647481113485691,4,1,10.166,0.0,True,0.8,0.0,0.0,0.5675
debate,static_split_resource,static_split_resource,2,O_debate_r1_a1,split_consolidated,10.430748111348569,16.289262265208183,5.858514153859614,4,4,10.430748111348569,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,static_split_resource,static_split_resource,2,O_debate_r1_a0,split_parallel,10.430748111348569,22.86074811134857,12.430000000000001,1,4,10.430748111348569,0.0,False,1.0,10.636000000000001,1.794,0.0
debate,static_split_resource,static_split_resource,2,O_debate_r1_a2,split_parallel,10.430748111348569,22.31074811134857,11.88,1,4,10.430748111348569,0.0,False,1.0,10.746,1.1340000000000001,0.0
debate,static_split_resource,static_split_resource,2,O_debate_r1_a3,split_parallel,10.430748111348569,22.19074811134857,11.76,1,4,10.430748111348569,0.0,False,1.0,10.644,1.116,0.0
debate,static_split_resource,static_split_resource,3,O_transcript_r1,split_consolidated,22.86074811134857,23.138092168082885,0.277344056734316,4,1,22.86074811134857,0.0,True,0.8,0.0,0.0,0.5945
debate,static_split_resource,static_split_resource,4,O_judge,split_consolidated,23.138092168082885,26.696679997804267,3.5585878297213838,4,1,23.138092168082885,0.0,True,2.2,5.978,1.6500000000000001,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,0,O_debate_r0_a1,parallel,0.0,10.501999999999999,10.501999999999999,1,4,0.0,0.0,True,1.0,8.792,1.71,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,0,O_debate_r0_a2,parallel,0.0,10.166,10.166,1,4,0.0,0.0,False,1.0,8.816,1.35,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,0,O_debate_r0_a0,parallel,0.0,10.138,10.138,1,4,0.0,0.0,False,1.0,8.89,1.248,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,0,O_debate_r0_a3,parallel,0.0,9.92,9.92,1,4,0.0,0.0,False,1.0,8.618,1.302,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,1,O_transcript_r0,consolidated_fast_lane,10.501999999999999,10.68282828900092,0.18082828900092032,8,1,10.501999999999999,0.0,True,0.8,0.0,0.0,0.5675
debate,frontier_aware_morphing,frontier_aware_morphing,2,O_debate_r1_a1,parallel,10.68282828900092,23.240828289000923,12.558000000000002,1,4,10.68282828900092,0.0,True,1.0,10.668000000000001,1.8900000000000001,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,2,O_debate_r1_a0,parallel,10.68282828900092,23.112828289000923,12.430000000000001,1,4,10.68282828900092,0.0,False,1.0,10.636000000000001,1.794,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,2,O_debate_r1_a2,parallel,10.68282828900092,22.56282828900092,11.88,1,4,10.68282828900092,0.0,False,1.0,10.746,1.1340000000000001,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,2,O_debate_r1_a3,parallel,10.68282828900092,22.44282828900092,11.76,1,4,10.68282828900092,0.0,False,1.0,10.644,1.116,0.0
debate,frontier_aware_morphing,frontier_aware_morphing,3,O_transcript_r1,consolidated_fast_lane,23.240828289000923,23.430259862236248,0.18943157323532533,8,1,23.240828289000923,0.0,True,0.8,0.0,0.0,0.5945
debate,frontier_aware_morphing,frontier_aware_morphing,4,O_judge,consolidated_fast_lane,23.430259862236248,25.86084697853408,2.4305871162978328,8,1,23.430259862236248,0.0,True,2.2,5.978,1.6500000000000001,0.0
reflection,fixed_worker_pool,fixed_worker_pool,0,O_expert_draft,fixed,0.0,7.506,7.506,1,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,fixed_worker_pool,fixed_worker_pool,1,O_critic_2,fixed,7.506,14.584,7.077999999999999,1,3,7.506,0.0,True,1.0,5.404,1.674,0.0
reflection,fixed_worker_pool,fixed_worker_pool,1,O_critic_1,fixed,7.506,14.228000000000002,6.722,1,3,7.506,0.0,False,1.0,5.2940000000000005,1.428,0.0
reflection,fixed_worker_pool,fixed_worker_pool,1,O_critic_0,fixed,7.506,14.02,6.514,1,3,7.506,0.0,False,1.0,5.2,1.314,0.0
reflection,fixed_worker_pool,fixed_worker_pool,2,O_revise,fixed,14.584,21.938,7.354,1,1,14.584,0.0,True,2.0,5.974,1.3800000000000001,0.0
reflection,static_full_resource,static_full_resource,0,O_expert_draft,parallel,0.0,7.506,7.506,1,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,static_full_resource,static_full_resource,1,O_critic_2,parallel,7.506,14.584,7.077999999999999,1,3,7.506,0.0,True,1.0,5.404,1.674,0.0
reflection,static_full_resource,static_full_resource,1,O_critic_1,parallel,7.506,14.228000000000002,6.722,1,3,7.506,0.0,False,1.0,5.2940000000000005,1.428,0.0
reflection,static_full_resource,static_full_resource,1,O_critic_0,parallel,7.506,14.02,6.514,1,3,7.506,0.0,False,1.0,5.2,1.314,0.0
reflection,static_full_resource,static_full_resource,2,O_revise,parallel,14.584,21.938,7.354,1,1,14.584,0.0,True,2.0,5.974,1.3800000000000001,0.0
reflection,always_parallel,always_parallel,0,O_expert_draft,parallel,0.0,7.506,7.506,1,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,always_parallel,always_parallel,1,O_critic_2,parallel,7.506,14.584,7.077999999999999,1,3,7.506,0.0,True,1.0,5.404,1.674,0.0
reflection,always_parallel,always_parallel,1,O_critic_1,parallel,7.506,14.228000000000002,6.722,1,3,7.506,0.0,False,1.0,5.2940000000000005,1.428,0.0
reflection,always_parallel,always_parallel,1,O_critic_0,parallel,7.506,14.02,6.514,1,3,7.506,0.0,False,1.0,5.2,1.314,0.0
reflection,always_parallel,always_parallel,2,O_revise,parallel,14.584,21.938,7.354,1,1,14.584,0.0,True,2.0,5.974,1.3800000000000001,0.0
reflection,always_consolidated,always_consolidated,0,O_expert_draft,consolidated,0.0,2.3917130171645953,2.3917130171645953,8,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,always_consolidated,always_consolidated,1,O_critic_2,consolidated,2.3917130171645953,4.647048047206029,2.255335030041434,8,3,2.3917130171645953,0.0,True,1.0,5.404,1.674,0.0
reflection,always_consolidated,always_consolidated,2,O_critic_1,consolidated,4.647048047206029,6.788947181416049,2.14189913421002,8,2,2.3917130171645953,2.255335030041434,False,1.0,5.2940000000000005,1.428,0.0
reflection,always_consolidated,always_consolidated,3,O_critic_0,consolidated,6.788947181416049,8.864569163005466,2.0756219815894186,8,1,2.3917130171645953,4.397234164251453,False,1.0,5.2,1.314,0.0
reflection,always_consolidated,always_consolidated,4,O_revise,consolidated,8.864569163005466,11.20784887633193,2.3432797133264636,8,1,8.864569163005466,0.0,True,2.0,5.974,1.3800000000000001,0.0
reflection,static_split_resource,static_split_resource,0,O_expert_draft,split_consolidated,0.0,3.5016728172376386,3.5016728172376386,4,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,static_split_resource,static_split_resource,1,O_critic_2,split_consolidated,3.5016728172376386,6.8036765742864,3.3020037570487615,4,3,3.5016728172376386,0.0,True,1.0,5.404,1.674,0.0
reflection,static_split_resource,static_split_resource,1,O_critic_1,split_parallel,3.5016728172376386,10.223672817237638,6.722,1,3,3.5016728172376386,0.0,False,1.0,5.2940000000000005,1.428,0.0
reflection,static_split_resource,static_split_resource,1,O_critic_0,split_parallel,3.5016728172376386,10.01567281723764,6.514,1,3,3.5016728172376386,0.0,False,1.0,5.2,1.314,0.0
reflection,static_split_resource,static_split_resource,2,O_revise,split_consolidated,10.223672817237638,13.654435127118479,3.430762309880841,4,1,10.223672817237638,0.0,True,2.0,5.974,1.3800000000000001,0.0
reflection,frontier_aware_morphing,frontier_aware_morphing,0,O_expert_draft,consolidated_fast_lane,0.0,2.3917130171645953,2.3917130171645953,8,1,0.0,0.0,True,1.6,6.0,1.506,0.0
reflection,frontier_aware_morphing,frontier_aware_morphing,1,O_critic_2,parallel,2.3917130171645953,9.469713017164594,7.077999999999999,1,3,2.3917130171645953,0.0,True,1.0,5.404,1.674,0.0
reflection,frontier_aware_morphing,frontier_aware_morphing,1,O_critic_1,parallel,2.3917130171645953,9.113713017164596,6.722,1,3,2.3917130171645953,0.0,False,1.0,5.2940000000000005,1.428,0.0
reflection,frontier_aware_morphing,frontier_aware_morphing,1,O_critic_0,parallel,2.3917130171645953,8.905713017164596,6.514,1,3,2.3917130171645953,0.0,False,1.0,5.2,1.314,0.0
reflection,frontier_aware_morphing,frontier_aware_morphing,2,O_revise,consolidated_fast_lane,9.469713017164594,11.812992730491057,2.3432797133264636,8,1,9.469713017164594,0.0,True,2.0,5.974,1.3800000000000001,0.0
iterative,fixed_worker_pool,fixed_worker_pool,0,O_refine_0,fixed,0.0,11.027999999999999,11.027999999999999,1,1,0.0,0.0,True,1.0,9.78,1.248,0.0
