workflow,scheduler,policy,wave_id,op_id,mode,start_time,finish_time,duration,resource_units,frontier_width,dependency_ready_time,resource_wait,critical_path_operator,criticality,prefill_cost,decode_cost,local_tool_cost
iterative,fixed_worker_pool,fixed_worker_pool,1,O_refine_1,fixed,11.027999999999999,22.74,11.712,1,1,11.027999999999999,0.0,True,1.1,10.002,1.71,0.0
iterative,fixed_worker_pool,fixed_worker_pool,2,O_refine_2,fixed,22.74,34.294,11.554,1,1,22.74,0.0,True,1.2,10.204,1.35,0.0
iterative,fixed_worker_pool,fixed_worker_pool,3,O_refine_3,fixed,34.294,45.282,10.988,1,1,34.294,0.0,True,1.3,9.686,1.302,0.0
iterative,fixed_worker_pool,fixed_worker_pool,4,O_refine_4,fixed,45.282,57.044,11.762,1,1,45.282,0.0,True,1.4,9.968,1.794,0.0
iterative,fixed_worker_pool,fixed_worker_pool,5,O_refine_5,fixed,57.044,69.13,12.086,1,1,57.044,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,fixed_worker_pool,fixed_worker_pool,6,O_refine_6,fixed,69.13,80.646,11.516,1,1,69.13,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,fixed_worker_pool,fixed_worker_pool,7,O_refine_7,fixed,80.646,91.688,11.042,1,1,80.646,0.0,True,1.7000000000000002,9.926,1.116,0.0
iterative,static_full_resource,static_full_resource,0,O_refine_0,parallel,0.0,11.027999999999999,11.027999999999999,1,1,0.0,0.0,True,1.0,9.78,1.248,0.0
iterative,static_full_resource,static_full_resource,1,O_refine_1,parallel,11.027999999999999,22.74,11.712,1,1,11.027999999999999,0.0,True,1.1,10.002,1.71,0.0
iterative,static_full_resource,static_full_resource,2,O_refine_2,parallel,22.74,34.294,11.554,1,1,22.74,0.0,True,1.2,10.204,1.35,0.0
iterative,static_full_resource,static_full_resource,3,O_refine_3,parallel,34.294,45.282,10.988,1,1,34.294,0.0,True,1.3,9.686,1.302,0.0
iterative,static_full_resource,static_full_resource,4,O_refine_4,parallel,45.282,57.044,11.762,1,1,45.282,0.0,True,1.4,9.968,1.794,0.0
iterative,static_full_resource,static_full_resource,5,O_refine_5,parallel,57.044,69.13,12.086,1,1,57.044,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,static_full_resource,static_full_resource,6,O_refine_6,parallel,69.13,80.646,11.516,1,1,69.13,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,static_full_resource,static_full_resource,7,O_refine_7,parallel,80.646,91.688,11.042,1,1,80.646,0.0,True,1.7000000000000002,9.926,1.116,0.0
iterative,always_parallel,always_parallel,0,O_refine_0,parallel,0.0,11.027999999999999,11.027999999999999,1,1,0.0,0.0,True,1.0,9.78,1.248,0.0
iterative,always_parallel,always_parallel,1,O_refine_1,parallel,11.027999999999999,22.74,11.712,1,1,11.027999999999999,0.0,True,1.1,10.002,1.71,0.0
iterative,always_parallel,always_parallel,2,O_refine_2,parallel,22.74,34.294,11.554,1,1,22.74,0.0,True,1.2,10.204,1.35,0.0
iterative,always_parallel,always_parallel,3,O_refine_3,parallel,34.294,45.282,10.988,1,1,34.294,0.0,True,1.3,9.686,1.302,0.0
iterative,always_parallel,always_parallel,4,O_refine_4,parallel,45.282,57.044,11.762,1,1,45.282,0.0,True,1.4,9.968,1.794,0.0
iterative,always_parallel,always_parallel,5,O_refine_5,parallel,57.044,69.13,12.086,1,1,57.044,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,always_parallel,always_parallel,6,O_refine_6,parallel,69.13,80.646,11.516,1,1,69.13,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,always_parallel,always_parallel,7,O_refine_7,parallel,80.646,91.688,11.042,1,1,80.646,0.0,True,1.7000000000000002,9.926,1.116,0.0
iterative,always_consolidated,always_consolidated,0,O_refine_0,consolidated,0.0,3.513963649519205,3.513963649519205,8,1,0.0,0.0,True,1.0,9.78,1.248,0.0
iterative,always_consolidated,always_consolidated,1,O_refine_1,consolidated,3.513963649519205,7.245877166310004,3.7319135167907995,8,1,3.513963649519205,0.0,True,1.1,10.002,1.71,0.0
iterative,always_consolidated,always_consolidated,2,O_refine_2,consolidated,7.245877166310004,10.927445538321692,3.6815683720116885,8,1,7.245877166310004,0.0,True,1.2,10.204,1.35,0.0
iterative,always_consolidated,always_consolidated,3,O_refine_3,consolidated,10.927445538321692,14.428663581567704,3.5012180432460127,8,1,10.927445538321692,0.0,True,1.3,9.686,1.302,0.0
iterative,always_consolidated,always_consolidated,4,O_refine_4,consolidated,14.428663581567704,18.176509106199994,3.7478455246322904,8,1,14.428663581567704,0.0,True,1.4,9.968,1.794,0.0
iterative,always_consolidated,always_consolidated,5,O_refine_5,consolidated,18.176509106199994,22.027594041645145,3.8510849354451504,8,1,18.176509106199994,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,always_consolidated,always_consolidated,6,O_refine_6,consolidated,22.027594041645145,25.6970540876973,3.6694600460521554,8,1,22.027594041645145,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,always_consolidated,always_consolidated,7,O_refine_7,consolidated,25.6970540876973,29.215478699412124,3.518424611714823,8,1,25.6970540876973,0.0,True,1.7000000000000002,9.926,1.116,0.0
iterative,static_split_resource,static_split_resource,0,O_refine_0,split_consolidated,0.0,5.144743915333955,5.144743915333955,4,1,0.0,0.0,True,1.0,9.78,1.248,0.0
iterative,static_split_resource,static_split_resource,1,O_refine_1,split_consolidated,5.144743915333955,10.6085851137735,5.463841198439544,4,1,5.144743915333955,0.0,True,1.1,10.002,1.71,0.0
iterative,static_split_resource,static_split_resource,2,O_refine_2,split_consolidated,10.6085851137735,15.998716705881638,5.390131592108137,4,1,10.6085851137735,0.0,True,1.2,10.204,1.35,0.0
iterative,static_split_resource,static_split_resource,3,O_refine_3,split_consolidated,15.998716705881638,21.12479996138486,5.12608325550322,4,1,15.998716705881638,0.0,True,1.3,9.686,1.302,0.0
iterative,static_split_resource,static_split_resource,4,O_refine_4,split_consolidated,21.12479996138486,26.611966984612824,5.487167023227965,4,1,21.12479996138486,0.0,True,1.4,9.968,1.794,0.0
iterative,static_split_resource,static_split_resource,5,O_refine_5,split_consolidated,26.611966984612824,32.25028535246975,5.638318367856928,4,1,26.611966984612824,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,static_split_resource,static_split_resource,6,O_refine_6,split_consolidated,32.25028535246975,37.62268931773869,5.372403965268937,4,1,32.25028535246975,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,static_split_resource,static_split_resource,7,O_refine_7,split_consolidated,37.62268931773869,42.7739644640134,5.151275146274714,4,1,37.62268931773869,0.0,True,1.7000000000000002,9.926,1.116,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,0,O_refine_0,fixed,0.0,11.027999999999999,11.027999999999999,1,1,0.0,0.0,True,1.0,9.78,1.248,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,1,O_refine_1,fixed,11.027999999999999,22.74,11.712,1,1,11.027999999999999,0.0,True,1.1,10.002,1.71,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,2,O_refine_2,fixed,22.74,34.294,11.554,1,1,22.74,0.0,True,1.2,10.204,1.35,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,3,O_refine_3,fixed,34.294,45.282,10.988,1,1,34.294,0.0,True,1.3,9.686,1.302,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,4,O_refine_4,fixed,45.282,57.044,11.762,1,1,45.282,0.0,True,1.4,9.968,1.794,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,5,O_refine_5,fixed,57.044,69.13,12.086,1,1,57.044,0.0,True,1.5,10.196,1.8900000000000001,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,6,O_refine_6,fixed,69.13,80.646,11.516,1,1,69.13,0.0,True,1.6,10.382,1.1340000000000001,0.0
iterative,frontier_aware_morphing,fallback_fixed_worker_pool,7,O_refine_7,fixed,80.646,91.688,11.042,1,1,80.646,0.0,True,1.7000000000000002,9.926,1.116,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,0,O_chain_3_0,fixed,0.0,8.574,8.574,1,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,0,O_chain_2_0,fixed,0.0,8.274000000000001,8.274000000000001,1,4,0.0,0.0,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,0,O_chain_1_0,fixed,0.0,8.219999999999999,8.219999999999999,1,4,0.0,0.0,False,1.0,6.792,1.428,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,0,O_chain_0_0,fixed,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,1,O_chain_0_1,fixed,8.138,16.758000000000003,8.620000000000001,1,1,8.138,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,2,O_chain_1_1,fixed,8.219999999999999,17.18,8.959999999999999,1,1,8.219999999999999,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,3,O_chain_2_1,fixed,8.274000000000001,17.026000000000003,8.752,1,1,8.274000000000001,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,4,O_chain_3_1,fixed,8.574,17.396,8.822000000000001,1,1,8.574,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,fixed_worker_pool,fixed_worker_pool,5,O_writer,fixed,17.396,24.798000000000002,7.402,1,1,17.396,0.0,True,2.0,5.956,1.446,0.0
parallel_chains,static_full_resource,static_full_resource,0,O_chain_3_0,parallel,0.0,8.574,8.574,1,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,static_full_resource,static_full_resource,0,O_chain_2_0,parallel,0.0,8.274000000000001,8.274000000000001,1,4,0.0,0.0,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,static_full_resource,static_full_resource,0,O_chain_1_0,parallel,0.0,8.219999999999999,8.219999999999999,1,4,0.0,0.0,False,1.0,6.792,1.428,0.0
parallel_chains,static_full_resource,static_full_resource,0,O_chain_0_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,static_full_resource,static_full_resource,1,O_chain_0_1,parallel,8.138,16.758000000000003,8.620000000000001,1,1,8.138,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,static_full_resource,static_full_resource,2,O_chain_1_1,parallel,8.219999999999999,17.18,8.959999999999999,1,1,8.219999999999999,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,static_full_resource,static_full_resource,3,O_chain_2_1,parallel,8.274000000000001,17.026000000000003,8.752,1,1,8.274000000000001,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,static_full_resource,static_full_resource,4,O_chain_3_1,parallel,8.574,17.396,8.822000000000001,1,1,8.574,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,static_full_resource,static_full_resource,5,O_writer,parallel,17.396,24.798000000000002,7.402,1,1,17.396,0.0,True,2.0,5.956,1.446,0.0
parallel_chains,always_parallel,always_parallel,0,O_chain_3_0,parallel,0.0,8.574,8.574,1,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,always_parallel,always_parallel,0,O_chain_2_0,parallel,0.0,8.274000000000001,8.274000000000001,1,4,0.0,0.0,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,always_parallel,always_parallel,0,O_chain_1_0,parallel,0.0,8.219999999999999,8.219999999999999,1,4,0.0,0.0,False,1.0,6.792,1.428,0.0
parallel_chains,always_parallel,always_parallel,0,O_chain_0_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,always_parallel,always_parallel,1,O_chain_0_1,parallel,8.138,16.758000000000003,8.620000000000001,1,1,8.138,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,always_parallel,always_parallel,2,O_chain_1_1,parallel,8.219999999999999,17.18,8.959999999999999,1,1,8.219999999999999,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,always_parallel,always_parallel,3,O_chain_2_1,parallel,8.274000000000001,17.026000000000003,8.752,1,1,8.274000000000001,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,always_parallel,always_parallel,4,O_chain_3_1,parallel,8.574,17.396,8.822000000000001,1,1,8.574,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,always_parallel,always_parallel,5,O_writer,parallel,17.396,24.798000000000002,7.402,1,1,17.396,0.0,True,2.0,5.956,1.446,0.0
parallel_chains,always_consolidated,always_consolidated,0,O_chain_3_0,consolidated,0.0,2.7320207046588383,2.7320207046588383,8,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,always_consolidated,always_consolidated,1,O_chain_3_1,consolidated,2.7320207046588383,5.543064168211471,2.811043463552633,8,4,2.7320207046588383,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,always_consolidated,always_consolidated,2,O_chain_2_0,consolidated,5.543064168211471,8.179492825821365,2.636428657609894,8,3,0.0,5.543064168211471,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,always_consolidated,always_consolidated,3,O_chain_2_1,consolidated,8.179492825821365,10.96823147839591,2.788738652574546,8,3,8.179492825821365,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,always_consolidated,always_consolidated,4,O_chain_1_0,consolidated,10.96823147839591,13.587453567536993,2.619222089141083,8,2,0.0,10.96823147839591,False,1.0,6.792,1.428,0.0
parallel_chains,always_consolidated,always_consolidated,5,O_chain_1_1,consolidated,13.587453567536993,16.44246937273214,2.855015805195147,8,2,13.587453567536993,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,always_consolidated,always_consolidated,6,O_chain_0_0,consolidated,16.44246937273214,19.03556296901318,2.593093596281039,8,1,0.0,16.44246937273214,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,always_consolidated,always_consolidated,7,O_chain_0_1,consolidated,19.03556296901318,21.78224112088619,2.7466781518730103,8,1,19.03556296901318,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,always_consolidated,always_consolidated,8,O_writer,consolidated,21.78224112088619,24.140815561740485,2.3585744408542944,8,1,21.78224112088619,0.0,True,2.0,5.956,1.446,0.0
parallel_chains,static_split_resource,static_split_resource,0,O_chain_3_0,split_consolidated,0.0,3.9999124347182935,3.9999124347182935,4,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,static_split_resource,static_split_resource,0,O_chain_2_0,split_parallel,0.0,8.274000000000001,8.274000000000001,1,4,0.0,0.0,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,static_split_resource,static_split_resource,0,O_chain_1_0,split_parallel,0.0,8.219999999999999,8.219999999999999,1,4,0.0,0.0,False,1.0,6.792,1.428,0.0
parallel_chains,static_split_resource,static_split_resource,0,O_chain_0_0,split_parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,static_split_resource,static_split_resource,1,O_chain_3_1,split_consolidated,3.9999124347182935,8.115520960387151,4.115608525668858,4,1,3.9999124347182935,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,static_split_resource,static_split_resource,2,O_chain_0_1,split_consolidated,8.138,12.159372193523641,4.02137219352364,4,1,8.138,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,static_split_resource,static_split_resource,3,O_chain_1_1,split_parallel,8.219999999999999,17.18,8.959999999999999,1,1,8.219999999999999,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,static_split_resource,static_split_resource,4,O_chain_2_1,split_parallel,8.274000000000001,17.026000000000003,8.752,1,1,8.274000000000001,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,static_split_resource,static_split_resource,5,O_writer,split_consolidated,17.18,20.633155101677723,3.453155101677724,4,1,17.18,0.0,True,2.0,5.956,1.446,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,0,O_chain_3_0,parallel,0.0,8.574,8.574,1,4,0.0,0.0,True,1.0,6.75,1.824,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,0,O_chain_2_0,parallel,0.0,8.274000000000001,8.274000000000001,1,4,0.0,0.0,False,1.0,6.894,1.3800000000000001,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,0,O_chain_1_0,parallel,0.0,8.219999999999999,8.219999999999999,1,4,0.0,0.0,False,1.0,6.792,1.428,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,0,O_chain_0_0,parallel,0.0,8.138,8.138,1,4,0.0,0.0,False,1.0,6.890000000000001,1.248,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,1,O_chain_0_1,fixed,8.138,16.758000000000003,8.620000000000001,1,1,8.138,0.0,False,1.15,7.306,1.314,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,2,O_chain_1_1,fixed,8.219999999999999,17.18,8.959999999999999,1,1,8.219999999999999,0.0,False,1.15,7.268,1.692,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,3,O_chain_2_1,fixed,8.274000000000001,17.026000000000003,8.752,1,1,8.274000000000001,0.0,False,1.15,7.354,1.3980000000000001,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,4,O_chain_3_1,fixed,8.574,17.396,8.822000000000001,1,1,8.574,0.0,True,1.15,7.3580000000000005,1.464,0.0
parallel_chains,frontier_aware_morphing,frontier_aware_morphing,5,O_writer,consolidated_fast_lane,17.396,19.754574440854295,2.3585744408542944,8,1,17.396,0.0,True,2.0,5.956,1.446,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_researcher_1,fixed,0.0,7.112,7.112,1,16,0.0,0.0,True,1.0,5.618,1.494,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_3,fixed,0.0,7.35,7.35,1,16,0.0,0.0,False,1.1,5.652,1.698,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_5,fixed,0.0,7.146000000000001,7.146000000000001,1,16,0.0,0.0,False,1.1,5.772,1.374,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_1,fixed,0.0,6.968,6.968,1,16,0.0,0.0,False,1.1,5.618,1.35,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_0,fixed,0.0,6.938000000000001,6.938000000000001,1,16,0.0,0.0,False,1.1,5.69,1.248,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_4,fixed,0.0,6.9,6.9,1,16,0.0,0.0,False,1.1,5.58,1.32,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_6,fixed,0.0,6.852,6.852,1,16,0.0,0.0,False,1.1,5.376,1.476,0.0
trading,fixed_worker_pool,fixed_worker_pool,0,O_analyst_7,fixed,0.0,6.836,6.836,1,16,0.0,0.0,False,1.1,5.57,1.266,0.0
trading,fixed_worker_pool,fixed_worker_pool,1,O_analyst_2,fixed,6.836,13.646,6.8100000000000005,1,8,0.0,6.836,False,1.1,5.676,1.1340000000000001,0.0
trading,fixed_worker_pool,fixed_worker_pool,2,O_researcher_2,fixed,6.852,14.244,7.392,1,7,0.0,6.852,False,1.0,5.676,1.716,0.0
trading,fixed_worker_pool,fixed_worker_pool,3,O_researcher_4,fixed,6.9,14.184000000000001,7.284,1,6,0.0,6.9,False,1.0,5.58,1.704,0.0
trading,fixed_worker_pool,fixed_worker_pool,4,O_researcher_5,fixed,6.938000000000001,14.15,7.212,1,5,0.0,6.938000000000001,False,1.0,5.772,1.44,0.0
trading,fixed_worker_pool,fixed_worker_pool,5,O_researcher_7,fixed,6.968,14.116,7.148000000000001,1,4,0.0,6.968,False,1.0,5.57,1.578,0.0
trading,fixed_worker_pool,fixed_worker_pool,6,O_trader_1,fixed,7.112,12.754,5.6419999999999995,1,4,7.112,0.0,True,1.5,4.148,1.494,0.0
trading,fixed_worker_pool,fixed_worker_pool,7,O_researcher_3,fixed,7.146000000000001,14.25,7.104,1,3,0.0,7.146000000000001,False,1.0,5.652,1.452,0.0
trading,fixed_worker_pool,fixed_worker_pool,8,O_researcher_0,fixed,7.35,14.354,7.0040000000000004,1,2,0.0,7.35,False,1.0,5.69,1.314,0.0
trading,fixed_worker_pool,fixed_worker_pool,9,O_risk_1,fixed,12.754,19.942,7.188000000000001,1,2,12.754,0.0,True,1.7,5.298,1.8900000000000001,0.0
trading,fixed_worker_pool,fixed_worker_pool,10,O_researcher_6,fixed,13.646,20.456000000000003,6.8100000000000005,1,1,0.0,13.646,False,1.0,5.376,1.434,0.0
trading,fixed_worker_pool,fixed_worker_pool,11,O_trader_7,fixed,14.116,19.733999999999998,5.617999999999999,1,1,14.116,0.0,False,1.5,4.148,1.47,0.0
trading,fixed_worker_pool,fixed_worker_pool,12,O_trader_5,fixed,14.15,19.716,5.566,1,1,14.15,0.0,False,1.5,4.138,1.428,0.0
trading,fixed_worker_pool,fixed_worker_pool,13,O_trader_4,fixed,14.184000000000001,19.892000000000003,5.708,1,1,14.184000000000001,0.0,False,1.5,4.208,1.5,0.0
trading,fixed_worker_pool,fixed_worker_pool,14,O_trader_2,fixed,14.244,19.726,5.482,1,1,14.244,0.0,False,1.5,4.15,1.332,0.0
trading,fixed_worker_pool,fixed_worker_pool,15,O_trader_3,fixed,14.25,20.072,5.822,1,1,14.25,0.0,False,1.5,4.25,1.572,0.0
trading,fixed_worker_pool,fixed_worker_pool,16,O_trader_0,fixed,14.354,19.89,5.5360000000000005,1,1,14.354,0.0,False,1.5,4.054,1.482,0.0
trading,fixed_worker_pool,fixed_worker_pool,17,O_risk_5,fixed,19.716,26.51,6.794,1,1,19.716,0.0,False,1.7,5.276,1.518,0.0
trading,fixed_worker_pool,fixed_worker_pool,18,O_risk_2,fixed,19.726,26.241999999999997,6.516,1,1,19.726,0.0,False,1.7,5.244,1.272,0.0
trading,fixed_worker_pool,fixed_worker_pool,19,O_risk_7,fixed,19.733999999999998,26.631999999999998,6.898,1,1,19.733999999999998,0.0,False,1.7,5.29,1.608,0.0
trading,fixed_worker_pool,fixed_worker_pool,20,O_risk_0,fixed,19.89,26.444000000000003,6.554,1,1,19.89,0.0,False,1.7,5.2940000000000005,1.26,0.0
trading,fixed_worker_pool,fixed_worker_pool,21,O_risk_4,fixed,19.892000000000003,26.524,6.632,1,1,19.892000000000003,0.0,False,1.7,5.3,1.332,0.0
