baseline,arrival_rate_jobs_per_s,completed_jobs,jobs_per_s,tokens_per_s,jct_p50_ms,jct_p90_ms,jct_p99_ms,ttft_p50_ms,ttft_p90_ms,ttft_p99_ms,tpot_p50_ms,tpot_p90_ms,tpot_p99_ms,queue_wait_ms,mesh_wait_ms,cross_job_prefix_hit_rate,cross_job_prefix_compute_hits,sram_hit_rate,sram_evictions,sram_reload_bytes,mesh_total_traffic_bytes,mesh_hotspot_ratio,computed_prefill_tokens,avoided_prefill_tokens,compute_energy_j,mesh_energy_j,sram_energy_j,offwafer_energy_j,energy_per_job_j,decode_shared_kv_read_bytes,decode_shared_kv_read_bytes_without_cohort,decode_kv_read_reduction_ratio,shared_attention_cost_model_source,shared_attention_fit_hash,cohort_latency_predicted_ms,cohort_latency_observed_or_fitted_ms,shared_attention_accounting_mode,shared_attention_prediction_stat,cross_region_kv_transfer_bytes,num_decode_cohorts,avg_cohort_size,candidate_cohorts,accepted_cohorts,rejected_wait_cost,rejected_slo_risk,rejected_low_saving,rejected_critical_path,rejected_queue_pressure,rejected_remote_shared_kv,accepted_avg_size,accepted_avg_wait_ms,replica_bytes_total,saved_mesh_traffic_bytes,replication_transfer_bytes,replication_actual_transfer_bytes,shared_prefill_compute_ms_saved,sram_read_bytes,sram_write_bytes,offwafer_reload_bytes,shared_kv_extraction_overhead_ms,placement_planning_overhead_ms,replication_planning_overhead_ms,decode_cohort_planning_overhead_ms,scheduling_loop_overhead_ms,total_runtime_overhead_ms,overhead_per_job_ms,overhead_fraction_of_jct,adaptive_policy_mix_apc,adaptive_policy_mix_pat,adaptive_policy_mix_waferagent,adaptive_wrong_choice_count,adaptive_non_worse_fraction,adaptive_effective_run_policy
apc_like,2.0,100,1.1402445491528908,49951.83320928984,17260.82424587237,29351.981698302065,29358.29083459694,6.911555683145707,10.869016979246226,17.178153274064243,0.1089285264802517,0.1119033535642467,0.111903353564257,24623.104002112013,0.0,0.9107142857142856,765.0,0.7870588235294118,85.0,67779952640.0,123115467283456.0,7.11930145694717,2163200.0,2112000.0,0.8921284608,24.6230934566912,0.01400897536,0.0554856087552,0.2558471650160639,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,cohort_stage,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599907,209044111360.0,71135395840.0,69357010944.0,78.97804398089647,238.6988550424576,0.0380929559469223,1.1564400047063828,124.7804695740342,584.5060618594289,5.845060618594289,0.0003373159470793,0.0,0.0,0.0,0.0,0.0,
ideal_next_use_cache,2.0,100,1.7083648784823988,74840.04859655692,83.8039123355029,112.4689524709626,1516.1519796686655,5.376424631477676,7.507301812752882,17.378153274061333,0.1086135960742834,0.1114396382560685,0.1115926089605775,56.82880129182176,28.23784505916723,0.9107142857142856,765.0,0.9582677165354332,45.0,17548967936.0,209916718592.0,2.6598458218338346,2163200.0,2112000.0,0.8921284608,0.0419833437184,1.0032473178072,0.014227079168,0.019515862014936,20949561979618.0,35540854374400.0,0.4105498489448829,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.626144066452976,0.0,cohort_stage,latency_p50_ms,20949561979618.0,153.0,3.875816993464052,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875816993464052,0.0424230433905284,0.0,0.0,0.0,0.0,13193.271705599906,20052229226416.0,12717129728.0,17783848960.0,147.3033232614398,240.8913224935532,0.0249715521931648,10.027360171079636,121.4616922661662,659.1400438919663,6.591400438919663,0.0474053118912449,0.0,0.0,0.0,0.0,0.0,
pat_like_traffic_only,2.0,100,1.194439365217725,52325.99971145809,13120.30572630338,25441.16589271183,26874.89428925446,5.476444475973949,11.069016979243315,17.378153274061333,0.1086135960742905,0.1114396382560685,0.111668737193972,14726.677947758226,0.0,0.9107142857142856,765.0,0.8058823529411765,87.0,58015612928.0,73633352070375.0,3.633367906533845,2163200.0,2112000.0,0.8921284608,14.726670414075,0.01400897536,0.0471641096192,0.156799719598542,21082705965795.0,35540854374400.0,0.4068036253799001,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.3712320625782,0.0,cohort_stage,latency_p50_ms,21082705965795.0,151.0,3.867549668874173,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867549668874173,0.0257002500130655,0.0,0.0,0.0,0.0,13193.271705599902,218808451072.0,61371056128.0,58955137024.0,78.48842907696962,291.5110383182764,0.0243466347455978,10.952955111861227,133.8994950056076,655.2745141088963,6.5527451410889626,0.0004492334796709,0.0,0.0,0.0,0.0,0.0,
waferagent_adaptive,2.0,100,1.708545846722323,74847.97645321151,78.74517553655096,106.26890390958002,1509.9519311072831,5.376444475975404,7.307301812755792,17.178153274064243,0.1088065057547115,0.111744865427367,0.1118241094958065,56.74880032059406,28.15784311671181,0.9107142857142856,765.0,0.9615384615384616,43.0,16475226112.0,209916718592.0,2.6598458218338346,2163200.0,2112000.0,0.8921284608,0.0419833437184,1.3863798754461,0.0133680857088,0.0233385976567329,28443850414394.0,35540854374400.0,0.1996858006069194,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,24.612608075141907,0.0,cohort_stage,latency_p50_ms,28443850414394.0,192.0,2.0,205.0,192.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,27714880379194.0,12717129728.0,16710107136.0,80.11300023645163,240.55348709225652,0.031578354537487,13.93988635390997,124.52812865376472,596.5360477566719,5.965360477566719,0.0442615647333309,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe
waferagent_latency_safe,2.0,100,1.708545846722323,74847.97645321151,78.74517553655096,106.26890390958002,1509.9519311072831,5.376444475975404,7.307301812755792,17.178153274064243,0.1088065057547115,0.111744865427367,0.1118241094958065,56.74880032059406,28.15784311671181,0.9107142857142856,765.0,0.9615384615384616,43.0,16475226112.0,209916718592.0,2.6598458218338346,2163200.0,2112000.0,0.8921284608,0.0419833437184,1.3863798754461,0.0133680857088,0.0233385976567329,28443850414394.0,35540854374400.0,0.1996858006069194,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,24.612608075141907,0.0,cohort_stage,latency_p50_ms,28443850414394.0,192.0,2.0,205.0,192.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,27714880379194.0,12717129728.0,16710107136.0,78.41558195650578,239.778945222497,0.0225529074668884,13.693573884665966,124.37323946505784,594.1728139296174,5.941728139296174,0.044086218369252,0.0,0.0,0.0,0.0,0.0,
apc_like,4.0,100,1.709791218362721,74902.5336940341,17293.24924281144,29351.98169830204,29358.290834596857,6.911555683145707,10.869016979249864,17.178153274060605,0.1089285264802463,0.1119033535642469,0.1119033535642469,24621.167818575992,0.0,0.9107142857142856,765.0,0.7917647058823529,85.0,68081942528.0,123105786829824.0,4.068823602892105,2163200.0,2112000.0,0.8921284608,24.6211573659648,0.01400897536,0.0558077313024,0.255831025334272,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,cohort_stage,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599916,208742121472.0,71437385728.0,69759664128.0,78.81993427872658,234.83431804925203,0.0200746580958366,1.1660251766443253,126.76252238452436,575.3581151366234,5.753581151366234,0.0003320871776836,0.0,0.0,0.0,0.0,0.0,
ideal_next_use_cache,4.0,100,3.410444328878946,149404.74515952886,80.87150572792893,767.0707301810787,1515.7218687625495,5.476444475975768,11.069016979250591,17.378153274061333,0.1085772684345517,0.1114396382560685,0.1115926089605776,138.32857228712135,75.49095331685604,0.9107142857142856,765.0,0.9419252187748608,61.0,28420603904.0,348429413888.0,2.3975343761893875,2163200.0,2112000.0,0.8921284608,0.0696858827776,0.95018299686505,0.0230317621248,0.0193502910256745,20661369674055.0,35540854374400.0,0.4186586102742274,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,20.385888084769245,0.0,cohort_stage,latency_p50_ms,20661369674055.0,159.0,3.849056603773585,159.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849056603773585,0.0434499821393471,0.0,0.0,0.0,0.0,13193.271705599906,18986043860501.0,17616076800.0,28789702656.0,79.62357252836227,241.2698455154896,0.0221431255340576,10.3719187900424,127.32267752289772,598.0769144371152,5.980769144371152,0.0271184972663584,0.0,0.0,0.0,0.0,0.0,
pat_like_traffic_only,4.0,100,1.8269703860538629,80035.91867224762,7500.664057975364,25447.475029006608,27030.32812429136,5.476444475975768,11.069016979250591,17.378153274061333,0.1086135960742868,0.1114396382560685,0.111668737193972,14720.995152264,0.0,0.9107142857142856,765.0,0.7952941176470588,92.0,64692944896.0,73604938177352.0,3.6667792848749534,2163200.0,2112000.0,0.8921284608,14.7209876354704,0.01400897536,0.0526938800128,0.156798189516432,21223580893103.0,35540854374400.0,0.4028398791563576,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.37216005474329,0.0,cohort_stage,latency_p50_ms,21223580893103.0,151.0,3.8543046357615895,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8543046357615895,0.0470632812330343,0.0,0.0,0.0,0.0,13193.271705599904,212131119104.0,68048388096.0,65867350016.0,79.04384937137365,234.06046256423,0.0242218375205993,11.294043622910976,137.19088397920132,610.4254927486181,6.104254927486181,0.0004202366273531,0.0,0.0,0.0,0.0,0.0,
waferagent_adaptive,4.0,100,3.411165617135275,149436.34335546213,78.7451755365579,694.7482153892007,1494.3852447835031,5.376444475975404,10.869016979249864,17.178153274060605,0.1088065057547169,0.111744865427367,0.1118241094958065,124.2883854941395,68.34580096934107,0.9107142857142856,765.0,0.9496996996996996,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.3706602951428,0.0203474075648,0.0233907815093799,28619085080072.0,35540854374400.0,0.1947552870117195,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,24.23273606598377,0.0,cohort_stage,latency_p50_ms,28619085080072.0,189.0,2.0,244.0,189.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,27395623380488.0,17582522368.0,25434259456.0,79.26030829548836,243.120139464736,0.0217128545045852,13.694774359464644,127.6661241427064,602.1766271442175,6.021766271442175,0.0297112885650058,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe
waferagent_latency_safe,4.0,100,3.411165617135275,149436.34335546213,78.7451755365579,694.7482153892007,1494.3852447835031,5.376444475975404,10.869016979249864,17.178153274060605,0.1088065057547169,0.111744865427367,0.1118241094958065,124.2883854941395,68.34580096934107,0.9107142857142856,765.0,0.9496996996996996,57.0,25132269568.0,279709937152.0,2.986563530698026,2163200.0,2112000.0,0.8921284608,0.0559419874304,1.3706602951428,0.0203474075648,0.0233907815093799,28619085080072.0,35540854374400.0,0.1947552870117195,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,24.23273606598377,0.0,cohort_stage,latency_p50_ms,28619085080072.0,189.0,2.0,244.0,189.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599906,27395623380488.0,17582522368.0,25434259456.0,79.71430197358131,324.6573787182569,0.0227671116590499,13.734250329434872,127.17427406460048,685.2950919419527,6.852950919419527,0.0338123389568111,0.0,0.0,0.0,0.0,0.0,
apc_like,8.0,100,2.2789546670576346,99836.44605446084,17304.658029211438,29283.598732685947,29358.290834596875,6.911555683145707,10.869016979249864,17.178153274062424,0.1089285264802445,0.1119033535642469,0.1119033535642469,24611.8898869824,0.0,0.9107142857142856,765.0,0.8176470588235294,71.0,58409877504.0,123059397827584.0,4.069509950250079,2163200.0,2112000.0,0.8921284608,24.6118795655168,0.01400897536,0.048016392192,0.255660333938688,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,cohort_stage,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599936,218414186496.0,61765320704.0,60020490240.0,78.47580034285784,235.21336819976568,0.0266414135694503,1.1750198900699615,126.2939190492034,644.0494004637003,6.440494004637003,0.0003719450843793,0.0,0.0,0.0,0.0,0.0,
ideal_next_use_cache,8.0,100,4.975196187139565,217953.39456621005,121.68997183471627,3315.449013423308,7409.443045030039,5.5285431841026025,11.069016979250591,17.378153274063152,0.1085508975451101,0.1114396382560668,0.1115926089605787,1113.6889146364483,977.0358254167984,0.9107142857142856,765.0,0.9001650165016502,106.0,54291070976.0,1126033242827.0,2.003623465079731,2163200.0,2112000.0,0.8921284608,0.2252066485654,0.83037488414305,0.0438086664192,0.0199151865992765,19756420064784.0,35540854374400.0,0.4441208459238811,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,21.160960055887696,0.0,cohort_stage,latency_p50_ms,19756420064784.0,165.0,4.0181818181818185,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0181818181818185,0.1243949055499726,0.0,0.0,0.0,0.0,13193.271705599906,16577533575085.0,29964107776.0,54760833024.0,79.54751420766115,316.6854977607727,0.0206604599952697,11.237937957048416,125.37941057235004,671.4665470644832,6.714665470644832,0.0056143233529645,0.0,0.0,0.0,0.0,0.0,
pat_like_traffic_only,8.0,100,2.329363038874111,102044.73600699705,8295.132039043663,26663.895557879405,27059.537638651043,5.476444475975768,11.069016979250591,17.378153274063152,0.1085508975451064,0.1114396382560677,0.111668737193972,14752.1200540978,0.0,0.9107142857142856,765.0,0.7976470588235294,87.0,68618813440.0,73760563632953.0,3.681356007422268,2163200.0,2112000.0,0.8921284608,14.7521127265906,0.01400897536,0.0561298538496,0.157143800166002,21421793633811.0,35540854374400.0,0.3972628398815007,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.63174404948949,0.0,cohort_stage,latency_p50_ms,21421793633811.0,153.0,3.849673202614379,153.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849673202614379,0.0630048542077103,0.0,0.0,0.0,0.0,13193.271705599907,208205250560.0,71974256640.0,70162317312.0,78.56587786227465,234.4135958701372,0.0198474153876304,11.212418787181376,135.79115085303783,597.98514097929,5.9798514097929,0.0004106594178121,0.0,0.0,0.0,0.0,0.0,
waferagent_adaptive,8.0,100,4.872104865886209,213437.16996474305,78.74517553655915,5256.956266126932,7103.61937267353,5.376444475975404,10.869016979249864,17.178153274062424,0.1088065057547151,0.111744865427367,0.1118241094958069,1312.691968634607,1238.686681758329,0.9107142857142856,765.0,0.898355754857997,114.0,62579015680.0,1151051427328.0,2.063432758518437,2163200.0,2112000.0,0.8921284608,0.2302102854656,1.2827852642667,0.0506269270016,0.024557509375339,28794319745750.0,35540854374400.0,0.1898247734165196,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,23.85286405682564,0.0,cohort_stage,latency_p50_ms,28794319745750.0,186.0,2.0,383.0,186.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,25619634270934.0,36071014400.0,63283658752.0,79.49585746973753,240.794338285923,0.0216765329241752,14.10106848925352,128.7331748753786,599.0656614303589,5.990656614303589,0.0043022111064044,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe
waferagent_latency_safe,8.0,100,4.872104865886209,213437.16996474305,78.74517553655915,5256.956266126932,7103.61937267353,5.376444475975404,10.869016979249864,17.178153274062424,0.1088065057547151,0.111744865427367,0.1118241094958069,1312.691968634607,1238.686681758329,0.9107142857142856,765.0,0.898355754857997,114.0,62579015680.0,1151051427328.0,2.063432758518437,2163200.0,2112000.0,0.8921284608,0.2302102854656,1.2827852642667,0.0506269270016,0.024557509375339,28794319745750.0,35540854374400.0,0.1898247734165196,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,23.85286405682564,0.0,cohort_stage,latency_p50_ms,28794319745750.0,186.0,2.0,383.0,186.0,0.0,0.0,0.0,0.0,197.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,25619634270934.0,36071014400.0,63283658752.0,78.83373275399208,245.22829242050648,0.0315522775053978,14.368326403200626,128.3137975260615,606.3749808818102,6.063749808818102,0.0043547032409881,0.0,0.0,0.0,0.0,0.0,
apc_like,16.0,100,2.739427791860588,120008.85270582864,17260.82424587237,29220.80525625047,29358.290834596883,6.9115556831447975,10.869016979248045,17.178153274060605,0.1089285264802469,0.1119033535642469,0.1119033535642469,24594.6258424064,0.0,0.9107142857142856,765.0,0.8588235294117647,56.0,48687480832.0,122973079051264.0,8.142622096653339,2163200.0,2112000.0,0.8921284608,24.5946158102528,0.01400897536,0.0402384748544,0.255409917212672,35540854374400.0,35540854374400.0,0.0,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,695784.701952,0.0,cohort_stage,latency_p50_ms,35540854374400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13193.271705599946,228136583168.0,52042924032.0,50298093568.0,78.10801640152931,239.94510062038896,0.0214632600545883,1.1824415996670723,125.63866470009089,579.7643195837736,5.797643195837736,0.0003352116889873,0.0,0.0,0.0,0.0,0.0,
ideal_next_use_cache,16.0,100,5.156335700787638,225888.7543801049,250.89178769581957,8128.768145461673,12354.563276203491,5.476444475974176,11.069016979247865,17.378153274060423,0.1085508975451097,0.111439638256066,0.1115926089605775,2710.3820123624555,2786.7634391141664,0.9107142857142856,765.0,0.8722176422093982,128.0,72947335168.0,1316515042404.0,2.0882472558307072,2163200.0,2112000.0,0.8921284608,0.2633030084808,0.75562097835625,0.05905580032,0.0197010824795705,19804094201768.0,35540854374400.0,0.4427794561958295,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,21.666048072278496,0.0,cohort_stage,latency_p50_ms,19804094201768.0,169.0,3.940828402366864,169.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,3.940828402366864,0.1492900960433876,0.0,0.0,0.0,0.0,13193.271705599904,15071986476565.0,40433090560.0,73819750400.0,79.05368134379387,241.1536974832416,0.0185742974281311,11.97510864585638,126.26220285892488,595.5682573840022,5.955682573840022,0.0021319880122394,0.0,0.0,0.0,0.0,0.0,
pat_like_traffic_only,16.0,100,2.6109414041197505,114380.12103167803,5739.357589967837,26950.7377127484,27090.36281851002,5.476444475974176,11.069016979247865,17.378153274060423,0.1085508975451092,0.1114396382560658,0.111668737193972,14669.801563860798,0.0,0.9107142857142856,765.0,0.8105882352941176,87.0,67108864000.0,73348971548280.0,3.761700481354849,2163200.0,2112000.0,0.8921284608,14.669794309656,0.01400897536,0.0548682072064,0.156307999530224,21703758236796.0,35540854374400.0,0.389329305138225,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,19.37424004077911,0.0,cohort_stage,latency_p50_ms,21703758236796.0,151.0,3.8874172185430464,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8874172185430464,0.0961894413790489,0.0,0.0,0.0,0.0,13193.271705599926,209715200000.0,70464307200.0,68585259008.0,78.23987398296595,234.5453267917037,0.0223144888877868,11.508306488394735,137.0498901233077,600.0789254903793,6.000789254903793,0.0004161698306669,0.0,0.0,0.0,0.0,0.0,
waferagent_adaptive,16.0,100,5.270575005010574,230893.34981950323,247.61573937408144,6438.868964346419,11904.810096779402,5.376444475974267,10.869016979248045,17.178153274060605,0.1088065057547167,0.1117448654273666,0.1118241094958065,2099.4592386194254,2080.027467085581,0.9107142857142856,765.0,0.8809523809523809,130.0,75732353024.0,1187021778432.0,2.23790129890037,2163200.0,2112000.0,0.8921284608,0.2374043556864,1.2292699717586,0.0613643452416,0.0242016713348659,28969554411428.0,35540854374400.0,0.1848942598213196,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,23.472992047667503,0.0,cohort_stage,latency_p50_ms,28969554411428.0,183.0,2.0,409.0,183.0,0.0,0.0,0.0,0.0,226.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,24543322177444.0,42077257728.0,76705431552.0,79.35911137610674,241.77883099764583,0.0276891514658927,14.562927186489103,128.18147148936987,601.8477939069271,6.018477939069271,0.0027611781453642,0.0,0.0,1.0,0.0,1.0,waferagent_latency_safe
waferagent_latency_safe,16.0,100,5.270575005010574,230893.34981950323,247.61573937408144,6438.868964346419,11904.810096779402,5.376444475974267,10.869016979248045,17.178153274060605,0.1088065057547167,0.1117448654273666,0.1118241094958065,2099.4592386194254,2080.027467085581,0.9107142857142856,765.0,0.8809523809523809,130.0,75732353024.0,1187021778432.0,2.23790129890037,2163200.0,2112000.0,0.8921284608,0.2374043556864,1.2292699717586,0.0613643452416,0.0242016713348659,28969554411428.0,35540854374400.0,0.1848942598213196,h100_microbench_fit,sha256:e0bd01b332d2a7055773ea81c2ecab7f74693714cb31161831701e32d9888d7d,23.472992047667503,0.0,cohort_stage,latency_p50_ms,28969554411428.0,183.0,2.0,409.0,183.0,0.0,0.0,0.0,0.0,226.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13193.271705599904,24543322177444.0,42077257728.0,76705431552.0,78.21353059262037,300.1519860699773,0.0198567286133766,14.59865178912878,128.86611092835665,663.7465991079807,6.637465991079807,0.0030451596268545,0.0,0.0,0.0,0.0,0.0,
